doc_id,word,gdocs,python,fourth,present
005800_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005800_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005800_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005800_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005800_Veganism.pdf,4
005801_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005801_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005801_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005801_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005801_Weather.pdf,4
005802_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005802_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005802_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005802_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005802_World_War_II.pdf,4
005803_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005803_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005803_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005803_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005803_Renaissance.pdf,4
005804_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005804_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005804_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005804_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005804_Economics.pdf,4
005805_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005805_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005805_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005805_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005805_Economics.pdf,4
005806_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005806_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005806_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005806_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005806_Renaissance.pdf,4
005807_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005807_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005807_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005807_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005807_World_War_II.pdf,4
005808_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005808_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005808_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005808_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005808_Photosynthesis.pdf,4
005809_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005809_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005809_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005809_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005809_Renaissance.pdf,4
005810_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005810_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005810_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005810_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005810_Renaissance.pdf,4
005811_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005811_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005811_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005811_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005811_United_States.pdf,4
005812_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005812_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005812_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005812_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005812_Sociology.pdf,4
005813_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005813_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005813_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005813_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005813_Sociology.pdf,4
005814_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005814_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005814_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005814_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005814_Photosynthesis.pdf,4
005815_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005815_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005815_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005815_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005815_United_States.pdf,4
005816_Algebra,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005816_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005816_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005816_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005816_Algebra.pdf,4
005817_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005817_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005817_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005817_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005817_Machine_learning.pdf,4
005818_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005818_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005818_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005818_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005818_Renaissance.pdf,4
005819_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005819_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005819_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005819_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005819_Quantum_mechanics.pdf,4
005820_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005820_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005820_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005820_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005820_Weather.pdf,4
005821_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005821_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005821_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005821_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005821_Machine_learning.pdf,4
005822_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005822_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005822_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005822_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005822_Blockchain.pdf,4
005823_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005823_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005823_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005823_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005823_Economics.pdf,4
005824_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005824_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005824_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005824_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005824_Veganism.pdf,4
005825_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005825_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005825_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005825_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005825_Statistics.pdf,4
005826_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005826_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005826_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005826_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005826_Photosynthesis.pdf,4
005827_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005827_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005827_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005827_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005827_Blockchain.pdf,4
005828_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005828_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005828_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005828_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005828_Statistics.pdf,4
005829_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005829_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005829_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005829_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005829_Urbanization.pdf,4
005830_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005830_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005830_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005830_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005830_Sociology.pdf,4
005831_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005831_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005831_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005831_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005831_Virtual_reality.pdf,4
005832_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005832_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005832_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005832_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005832_United_Nations.pdf,4
005833_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005833_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005833_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005833_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005833_World_War_II.pdf,4
005834_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005834_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005834_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005834_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005834_United_Nations.pdf,4
005835_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005835_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005835_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005835_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005835_Weather.pdf,4
005836_Algebra,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005836_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005836_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005836_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005836_Algebra.pdf,4
005837_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005837_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005837_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005837_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005837_Urbanization.pdf,4
005838_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005838_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005838_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005838_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005838_Urbanization.pdf,4
005839_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005839_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005839_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005839_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005839_United_Nations.pdf,4
005840_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005840_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005840_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005840_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005840_Economics.pdf,4
005841_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005841_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005841_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005841_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005841_Machine_learning.pdf,4
005842_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005842_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005842_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005842_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005842_World_War_II.pdf,4
005843_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005843_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005843_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005843_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005843_United_Nations.pdf,4
005844_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005844_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005844_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005844_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005844_Urbanization.pdf,4
005845_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005845_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005845_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005845_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005845_Economics.pdf,4
005846_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005846_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005846_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005846_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005846_Sociology.pdf,4
005847_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005847_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005847_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005847_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005847_Urbanization.pdf,4
005848_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005848_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005848_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005848_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005848_Blockchain.pdf,4
005849_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005849_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005849_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005849_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005849_Volcano.pdf,4
005850_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005850_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005850_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005850_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005850_Renaissance.pdf,4
005851_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005851_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005851_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005851_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005851_Weather.pdf,4
005852_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005852_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005852_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005852_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005852_United_Nations.pdf,4
005853_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005853_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005853_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005853_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005853_United_States.pdf,4
005854_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005854_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005854_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005854_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005854_United_Nations.pdf,4
005855_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005855_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005855_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005855_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005855_Machine_learning.pdf,4
005856_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005856_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005856_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005856_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005856_United_States.pdf,4
005857_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005857_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005857_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005857_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005857_Quantum_mechanics.pdf,4
005858_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005858_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005858_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005858_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005858_Blockchain.pdf,4
005859_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005859_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005859_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005859_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005859_Machine_learning.pdf,4
005860_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005860_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005860_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005860_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005860_Renaissance.pdf,4
005861_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005861_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005861_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005861_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005861_Photosynthesis.pdf,4
005862_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005862_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005862_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005862_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005862_Weather.pdf,4
005863_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005863_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005863_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005863_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005863_Blockchain.pdf,4
005864_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005864_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005864_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005864_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005864_Photosynthesis.pdf,4
005865_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005865_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005865_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005865_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005865_Economics.pdf,4
005866_Algebra,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005866_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005866_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005866_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005866_Algebra.pdf,4
005867_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005867_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005867_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005867_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005867_Machine_learning.pdf,4
005868_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005868_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005868_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005868_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005868_United_States.pdf,4
005869_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005869_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005869_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005869_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005869_World_War_II.pdf,4
005870_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/005870_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/005870_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/005870_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/005870_Volcano.pdf,4
